"","lon","lat","address"
"319",-7.6920536,53.1423672,"ireland"
"320",138.5205008,-34.8506622,"elizabeth st, rosewater sa 5013, australia"
"321",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"322",-2.2426305,53.4807593,"manchester, uk"
"323",-86.158068,39.768403,"indianapolis, in, usa"
"324",-1.691786,53.905825,"otley, uk"
"325",-94.658108,39.022807,"5835 lamar ave, mission, ks 66202, usa"
"326",-90.1543554,38.4660038,"stemler cave woods nature preserve, columbia, il 62236, usa"
"327",-95.712891,37.09024,"united states"
"328",-91.0120878,38.5581072,"washington, mo, usa"
"329",75.8647527,25.2138156,"kota, rajasthan, india"
"330",-51.92528,-14.235004,"brazil"
"331",-116.419389,38.8026097,"nevada, usa"
"332",28.0473051,-26.2041028,"johannesburg, south africa"
"333",-0.1277583,51.5073509,"london, uk"
"334",30.9933678,-29.778818,"newlands east, south africa"
"335",-2.652147,53.789954,"girlguiding nwe region headquarters, guiding road, preston pr2 5pd, uk"
"336",-73.5491361,52.9399159,"quebec, canada"
"337",-104.9416688,39.692037,"c, 1355 s colorado blvd, denver, co 80222, usa"
"338",-157.7208333,21.35,"waimānalo, hi 96795, usa"
"339",-90.0489801,35.1495343,"memphis, tn, usa"
"340",-91.9206505,44.9028713,"1801 wakanda st ne, menomonie, wi 54751, usa"
"341",1.024256,51.361047,"whitstable ct5, uk"
"342",-75.1652215,39.9525839,"philadelphia, pa, usa"
"343",138.6007456,-34.9284989,"adelaide sa, australia"
"344",-71.8022934,42.2625932,"worcester, ma, usa"
"345",-95.712891,37.09024,"united states"
"346",-105.0732844,33.3403963,"co rd e022, new mexico, usa"
"347",-6.2603097,53.3498053,"dublin, ireland"
"348",-85.6023643,44.3148443,"michigan, usa"
"349",-95.712891,37.09024,"united states"
"350",83.3709516,26.7542371,"baldev plaza, near dr.roop kumar, golghar, vindyavasini nagar, gorakhpur, uttar pradesh 273001, india"
"351",-3.435973,55.378051,"united kingdom"
"352",-78.183406,-1.831239,"ecuador"
"353",-95.712891,37.09024,"united states"
"354",-104.990251,39.7392358,"denver, co, usa"
"355",-85.7051116,42.2152042,"texas charter township, mi, usa"
"356",9.501785,56.26392,"denmark"
"357",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"358",-0.2394547,51.4789297,"madrid rd, barnes, london sw13 9pg, uk"
"359",-70.6672621,41.9584457,"plymouth, ma, usa"
"360",-71.467566,42.7653662,"nashua, nh, usa"
"361",79.0881546,21.1458004,"nagpur, maharashtra, india"
"362",-94.4651684,37.112619,"e zora st, joplin, mo 64801, usa"
"363",-0.448632,51.753241,"hemel hempstead, uk"
"364",-118.4225857,33.9667385,"1 loyola marymount university dr, los angeles, ca 90045, usa"
"365",-78.4678382,-0.1806532,"quito, ecuador"
"366",-43.3053106,-22.7862985,"duque de caxias, state of rio de janeiro, brazil"
"367",-79.3831843,43.653226,"toronto, on, canada"
"368",25.5207358,-33.7139247,"port elizabeth, south africa"
"369",-121.4943996,38.5815719,"sacramento, ca, usa"
"370",-95.712891,37.09024,"united states"
"371",-119.4179324,36.778261,"california, usa"
"372",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"373",-5.0527125,50.2660471,"cornwall, uk"
"374",7.592768,47.5619253,"basel city, switzerland"
"375",22.937506,-30.559482,"south africa"
"376",-84.3879824,33.7489954,"atlanta, ga, usa"
"377",-1.1743197,52.3555177,"england, uk"
"378",-72.7420151,41.7620842,"west hartford, ct, usa"
"379",-77.0368707,38.9071923,"washington, dc, usa"
"380",-122.4194155,37.7749295,"san francisco, ca, usa"
"381",-0.2376744,51.8097823,"hertfordshire, uk"
"382",-43.1868592,-22.9697777,"copacabana, rio de janeiro - state of rio de janeiro, brazil"
"383",-81.4735257,28.4720521,"orlando, fl 32819, usa"
"384",-99.1414249,29.3474565,"hondo, tx 78861, usa"
"385",15.2000001,45.1,"croatia"
"386",-77.0368707,38.9071923,"washington, dc, usa"
"387",-95.712891,37.09024,"united states"
"388",-77.947739,43.217117,"155 evergreen rd, brockport, ny 14420, usa"
"389",-74.7429384,40.2170534,"trenton, nj, usa"
"390",-3.435973,55.378051,"united kingdom"
"391",-2.441181,50.7111639,"dorchester, uk"
"392",-114.7420408,44.0682019,"idaho, usa"
"393",-80.1917902,25.7616798,"miami, fl, usa"
"394",-84.3879824,33.7489954,"atlanta, ga, usa"
"395",-80.1917902,25.7616798,"miami, fl, usa"
"396",-1.61778,54.978252,"newcastle upon tyne, uk"
"397",-98.3959291,34.6035669,"lawton, ok, usa"
"398",-110.6764257,50.0405486,"medicine hat, ab, canada"
"399",-102.4107493,34.2331373,"earth, tx 79031, usa"
"400",-73.9441579,40.6781784,"brooklyn, ny, usa"
"401",-47.8821658,-15.7942287,"brasília - brasilia, federal district, brazil"
"402",-5.93012,54.597285,"belfast, uk"
"403",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"404",-116.419389,34.9592083,"southern california, ca, usa"
"405",-74.0059728,40.7127753,"new york, ny, usa"
"406",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"407",115.2612146,-8.511659,"jl. monkey forest no.15, ubud, kabupaten gianyar, bali 80571, indonesia"
"408",-119.6981901,34.4208305,"santa barbara, ca, usa"
"409",-85.323214,51.253775,"ontario, canada"
"410",22.937506,-30.559482,"south africa"
"411",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"412",27.8540323,-26.2485377,"soweto, south africa"
"413",-97.3047051,37.7697087,"4711 n marblefalls st, wichita, ks 67219, usa"
"414",-77.0340315,38.9031004,"1015 15th st nw #750, washington, dc 20005, usa"
"415",-95.971261,36.153315,"533 s rockford ave, tulsa, ok 74120, usa"
"416",-43.4607419,-22.7561319,"nova iguaçu, state of rio de janeiro, brazil"
"417",-3.435973,55.378051,"united kingdom"
"418",-80.2491961,35.8138523,"31 s talbert blvd #257, lexington, nc 27292, usa"
"419",-95.712891,37.09024,"united states"
"420",-91.8318334,37.9642529,"missouri, usa"
"421",-71.0588801,42.3600825,"boston, ma, usa"
"422",-77.0368707,38.9071923,"washington, dc, usa"
"423",-98.4936282,29.4241219,"san antonio, tx, usa"
"424",-99.8236533,16.8531086,"acapulco, guerrero, mexico"
"425",-78.6568942,37.4315734,"virginia, usa"
"426",-122.3320708,47.6062095,"seattle, wa, usa"
"427",-95.4338292,29.7180075,"west university place, tx, usa"
"428",31.2660004,-29.3669655,"kwadukuza, south africa"
"429",28.0473051,-26.2041028,"johannesburg, south africa"
"430",-85.6023643,44.3148443,"michigan, usa"
"431",-119.4179324,36.778261,"california, usa"
"432",-81.279977,28.5385558,"7800 lake underhill rd, orlando, fl 32822, usa"
"433",-44.3157913,-23.0058039,"angra dos reis - state of rio de janeiro, brazil"
"434",-75.163389,39.9629406,"1509 spring garden st, philadelphia, pa 19130, usa"
"435",-97.5164276,35.4675602,"oklahoma city, ok, usa"
"436",-58.3815591,-34.6036844,"buenos aires, argentina"
"437",-121.5580176,39.0207272,"plumas lake, ca 95961, usa"
"438",-117.109614,32.784338,"10509 san diego mission rd suite a, san diego, ca 92108, usa"
"439",-71.0588801,42.3600825,"boston, ma, usa"
"440",-93.097702,41.8780025,"iowa, usa"
"441",-71.3770456,42.3251862,"fairfield rd, wayland, ma 01778, usa"
"442",-42.6279835,-22.7186089,"rio bonito, state of rio de janeiro, 28800-000, brazil"
"443",-73.064036,41.2306979,"milford, ct, usa"
"444",-81.3792365,28.5383355,"orlando, fl, usa"
"445",-0.1277583,51.5073509,"london, uk"
"446",-1.1743197,52.3555177,"england, uk"
"447",37.1739438,56.7404201,"prospekt bogolyubova, 5, dubna, moskovskaya oblast', russia, 141985"
"448",-87.6300879,41.8968129,"800 n dearborn st, chicago, il 60610, usa"
"449",-118.2436849,34.0522342,"los angeles, ca, usa"
"450",-3.435973,55.378051,"united kingdom"
"451",-117.8265049,33.6845673,"irvine, ca, usa"
"452",-87.6297982,41.8781136,"chicago, il, usa"
"453",-73.087749,41.6032207,"connecticut, usa"
"454",-95.2352501,38.9716689,"lawrence, ks, usa"
"455",-95.712891,37.09024,"united states"
