,lon,lat,address
684,-112.0740373,33.4483771,"phoenix, az, usa"
685,-91.1403196,30.4582829,"baton rouge, la, usa"
689,-82.9987942,39.9611755,"columbus, oh, usa"
692,-122.788377,45.4604,"6-a, 8082 sw nimbus ave, beaverton, or 97008, united states"
694,-84.3879824,33.7489954,"atlanta, ga, usa"
696,-87.6297982,41.8781136,"chicago, il, usa"
697,-77.2405153,39.1547426,"montgomery county, md, usa"
699,-97.7430608,30.267153,"austin, tx, usa"
700,-77.0469214,38.8048355,"alexandria, va, usa"
701,-122.6764815,45.5230622,"portland, or, usa"
703,-71.4774291,41.5800945,"rhode island, usa"
705,-84.170196,33.8081608,"stone mountain, ga, usa"
708,-77.0909809,38.8816208,"arlington county, arlington, va, usa"
709,-80.8428504,35.410694,"huntersville, nc 28078, usa"
710,-74.065479,40.1784214,"2600 belmar blvd, wall township, nj 07719, usa"
711,-74.0059728,40.7127753,"new york, ny, usa"
712,-77.6109219,43.16103,"rochester, ny, usa"
713,-71.4774291,41.5800945,"rhode island, usa"
714,-74.8148894,38.9917797,"wildwood, nj 08260, usa"
717,-73.087749,41.6032207,"connecticut, usa"
719,-78.6381787,35.7795897,"raleigh, nc, usa"
724,-77.8600012,40.7933949,"state college, pa, usa"
728,-118.2436849,34.0522342,"los angeles, ca, usa"
731,-71.0588801,42.3600825,"boston, ma, usa"
732,-84.7602933,38.555909,"ky-845, owenton, ky 40359, usa"
733,-74.0059728,40.7127753,"new york, ny, usa"
734,-97.333486,32.748016,"500 w 13th st, fort worth, tx 76102, usa"
736,-105.7820674,39.5500507,"colorado, usa"
738,-81.5605083,28.3593133,"walt disney records, kissimmee, fl 34747, usa"
740,-97.135173,32.549858,"123 sentry dr, mansfield, tx 76063, usa"
742,-106.6055534,35.0853336,"albuquerque, nm, usa"
745,-75.4142592,40.6314858,"central railroad of new jersey, pennsylvania, usa"
747,-95.370026,35.7475692,"125 s main st, muskogee, ok 74401, usa"
748,-84.4118579,33.7505746,"156 mildred st sw, atlanta, ga 30314, usa"
749,-117.9544069,33.7090212,"fountain valley, ca 92708, usa"
750,-77.0368707,38.9071923,"washington, dc, usa"
751,-97.6961026,26.1906306,"harlingen, tx, usa"
752,-117.1610838,32.715738,"san diego, ca, usa"
760,-84.3879824,33.7489954,"atlanta, ga, usa"
762,-74.921561,38.933058,"526 washington st, cape may, nj 08204, usa"
763,-74.0059728,40.7127753,"new york, ny, usa"
764,-77.0368707,38.9071923,"washington, dc, usa"
767,-117.1610838,32.715738,"san diego, ca, usa"
769,-85.3863599,40.1933767,"muncie, in, usa"
774,-87.3376919,41.4465248,"111 w 94th pl, crown point, in 46307, usa"
776,-75.768132,39.6795242,"800 barksdale rd, newark, de 19711, usa"
777,-81.5157535,27.6648274,"florida, usa"
780,-122.4194155,37.7749295,"san francisco, ca, usa"
783,-75.1652215,39.9525839,"philadelphia, pa, usa"
784,-86.80249,33.5206608,"birmingham, al, usa"
786,-77.0368707,38.9071923,"washington, dc, usa"
787,-95.712891,37.09024,united states
791,-77.5218127,37.5735567,"po box 17111, richmond, va 23226, usa"
793,-118.2922461,33.7360619,"san pedro, los angeles, ca, usa"
795,-74.0059728,40.7127753,"new york, ny, usa"
797,-72.589811,42.1014831,"springfield, ma, usa"
798,-117.6910117,33.5273114,"25142 hidden hills rd, laguna niguel, ca 92677, usa"
802,-94.7404891,32.5007037,"longview, tx, usa"
803,-76.7570041,38.9862428,"6915 laurel bowie rd #201, bowie, md 20715, usa"
804,-97.3307658,32.7554883,"fort worth, tx, usa"
805,-73.7562317,42.6525793,"albany, ny, usa"
806,-73.9464769,40.8115504,"harlem, new york, ny, usa"
814,-122.2913078,37.8271784,"san francisco bay area, ca, usa"
817,-99.9018131,31.9685988,"texas, usa"
818,-122.3320708,47.6062095,"seattle, wa, usa"
819,-120.8958242,38.8375215,"northern california, ca, usa"
822,-96.7969879,32.7766642,"dallas, tx, usa"
824,-95.712891,37.09024,united states
827,-72.5594036,42.8522077,"16 harmony place, brattleboro, vt 05301, usa"
828,-83.9207392,35.9606384,"knoxville, tn, usa"
833,-84.3879824,33.7489954,"atlanta, ga, usa"
834,-86.954437,33.4017766,"bessemer, al, usa"
837,-76.1804843,42.6011813,"cortland, ny 13045, usa"
840,-86.32591,36.178525,"100 physician's way #110, lebanon, tn 37090, usa"
841,-86.2999689,32.3668052,"montgomery, al, usa"
842,-83.2218731,42.4733688,"southfield, mi, usa"
843,-118.2436849,34.0522342,"los angeles, ca, usa"
